motif	condition	total_snps	differential_snps	motif_snps	motif_differential_snps	estimate	p.value	conf.low	conf.high	method	alternative	log_odds	fdr
NFKB2_f1	eso	11926	1335	6807	678	0.8897729643049437	0.01903853573028404	0.8061924338018116	0.9814220842457912	Fisher's Exact Test for Count Data	two.sided	-0.11678894508512383	0.07336292915958144
NFKB2_f1	hmec	11926	1460	6807	745	0.893993563987489	0.019046381073213516	0.8133364635665659	0.9820946811719246	Fisher's Exact Test for Count Data	two.sided	-0.11205670295367655	0.07336292915958144
NFKB2_f1	kc	11926	1360	6807	696	0.896606772778484	0.026068593358447172	0.8132420281472716	0.9879216571014408	Fisher's Exact Test for Count Data	two.sided	-0.10913789344314918	0.09047655637139461
NFKB2_f1	lx	11926	1513	6807	786	0.910157924729103	0.042949153772809556	0.8297442296967568	0.997894153817565	Fisher's Exact Test for Count Data	two.sided	-0.09413715086984512	0.12902845941592297
NFKB2_f1	mc	11926	1362	6807	729	0.9377498438226499	0.1870539407576166	0.851756192321775	1.031856900808843	Fisher's Exact Test for Count Data	two.sided	-0.06427205656491569	0.352524734504739
NFKB2_f1	ov	11926	992	6807	508	0.8971910567507412	0.057543507778389874	0.8013332399082778	1.0036980969984366	Fisher's Exact Test for Count Data	two.sided	-0.10848644434080078	0.15845006425574146
NFKB2_f1	panc	11926	1301	6807	653	0.8793569924645044	0.01076948382308111	0.7955338153572568	0.9714016281248544	Fisher's Exact Test for Count Data	two.sided	-0.12856432897545844	0.04943205787900479
NFKB2_f1	pros	11926	1293	6807	672	0.9105514301042771	0.06072812539148374	0.8243713431356201	1.005088411553541	Fisher's Exact Test for Count Data	two.sided	-0.09370489584764014	0.16382343573569036
NFKB2_f1	renal	11926	1387	6807	730	0.922106986329895	0.09483381225710516	0.8378167912279736	1.0143316644036633	Fisher's Exact Test for Count Data	two.sided	-0.08109402492318293	0.2244325137264349
NFKB2_f1	thy	11926	1577	6807	819	0.909882150052985	0.0398153266330121	0.8309226136615323	0.9958883941606024	Fisher's Exact Test for Count Data	two.sided	-0.09444019329407463	0.1218720033856356
NFYA_f1	airway	11926	1334	3075	344	1.0001220852154813	1	0.8799825644281132	1.1344750167352915	Fisher's Exact Test for Count Data	two.sided	1.220777636878703e-4	1
NFYA_f1	ast	11926	1132	3075	311	1.0655281450757788	0.3401447305287982	0.9310425951522159	1.2168194074717422	Fisher's Exact Test for Count Data	two.sided	0.06347058710750673	0.5127042862080574
NFYA_f1	colon	11926	1148	3075	313	1.0574334352072476	0.41590881050591577	0.924442844143902	1.2069931830412581	Fisher's Exact Test for Count Data	two.sided	0.05584468452665055	0.5794227147994324
NFYA_f1	endo	11926	947	3075	234	0.9583100741884013	0.5999358386629116	0.8224943553485341	1.1132510477019495	Fisher's Exact Test for Count Data	two.sided	-0.04258388512543013	0.7296933592632642
